location,numRuns,meanVal_raw_C,meanVal_ratio_A,meanVal_ratio_B,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,thisWplant,runoffRatio,initialSoilMoisture,effectiveIrrigationRatio,recentHistoricSlope,rescaledRecentHistoricSlope,rechScalar
MB_Portage la Prairie,4,7993.35588051355,0.708531708248568,0.617199296553032,0.0176261789470142,0.66285799781285,0.00846243460958936,589.583980771973,0.1137327005925,119.775140595703,0.843609208791971,-0.0718906947428336,-5.75125557942669,0.998800479936
MB_Portage la Prairie,5,5064.83339674898,0.69993168990048,0.609186114367072,0.0145901987178606,0.665341354950364,0.010949881719373,589.525022373896,0.125310257926239,119.700281132831,0.841489640654881,-0.0718906947428336,-5.75125557942669,0.998400959744026
MB_Portage la Prairie,6,3363.88007200816,0.691202694614797,0.601052390027634,0.0120424800090607,0.667824696566895,0.0134373132826123,589.466069871658,0.137058584230651,119.625468457123,0.839375397932736,-0.0718906947428336,-5.35007953084336,0.998001599360128
MB_Portage la Prairie,7,2295.33260693335,0.682342806345822,0.592796332984344,0.00990449816160352,0.670308022662542,0.0159247292994043,589.407123264671,0.148980198348053,119.550702539337,0.83726646724543,-0.0718906947428336,-4.51440607819456,0.997602398720384
MB_Portage la Prairie,8,1588.45350679806,0.673350080591924,0.58441612609457,0.00811035724476363,0.6727913332374,0.0184121297698462,589.348182552345,0.161077656273687,119.47598335025,0.835162835246475,-0.0718906947428336,-3.90452900568679,0.997203357760896
MB_Portage la Prairie,9,1103.46422150498,0.664222543972921,0.575909925228491,0.00660475904087452,0.675274628291568,0.0208995146940351,589.28924773409,0.173353551703724,119.401310860656,0.833064488622919,-0.0718906947428336,-3.4398260340156,0.996804476417791
MB_Portage la Prairie,10,761.599975044408,0.654958193801197,0.567275858868297,0.00534129866812587,0.677757907825141,0.0233868840720683,589.230318809316,0.185810516591354,119.326685041368,0.830971414095254,-0.0718906947428336,-3.07397490496372,0.996405754627224
MB_Portage la Prairie,11,442.21234116067,0.636203372119109,0.551301374401978,0.0042099843878851,0.684452302594704,0.0284453512822484,595.122621997409,0.200455779506138,116.343517915334,0.826816557024777,-0.0718906947428336,-2.52732666330957,0.97647763953468
MB_Portage la Prairie,12,238.569415163348,0.617529608757554,0.535348856733708,0.00326533696388406,0.69116343335119,0.0335164646604541,601.073848217383,0.215467173993791,113.434929967451,0.822682474239653,-0.0718906947428336,-2.14493668921046,0.956948086743986
MB_Portage la Prairie,13,101.899923745438,0.598931617098779,0.519415229243144,0.00247655636484319,0.697891341934568,0.0386002558221052,607.084586699557,0.230853853343636,110.599056718264,0.818569061868455,-0.0718906947428336,-1.86244088832344,0.937809125009107
MB_Carberry,1,99372.0935382554,0.734900397759485,0.643911032092666,0.0331030010508629,0.701338045947993,0.001,591.949154679638,0.08,120,0.85,1.00081992598074,80.0655940784592,1
MB_Carberry,2,23612.8639021051,0.726631479098932,0.636216672869265,0.0275779609068579,0.703821162585206,0.00348749375,591.88995976417,0.09108,119.925,0.847864375,1.00081992598074,80.0655940784592,0.9996
MB_Carberry,3,11389.1461170778,0.718238455804193,0.628406490757434,0.0229414853440125,0.70630426370294,0.00597497195316406,591.830770768194,0.10232343,119.850046875,0.845734115757812,1.00081992598074,80.0655940784592,0.99920016
MB_Carberry,4,6620.50695236545,0.709719484212234,0.62047876530297,0.0190506709635617,0.708787349301292,0.00846243460958936,591.771587691117,0.1137327005925,119.775140595703,0.843609208791971,1.00081992598074,80.0655940784592,0.998800479936
MB_Carberry,5,4192.09618287228,0.701072693279063,0.612431750500436,0.0157855968058469,0.711270419380359,0.010949881719373,591.712410532348,0.125310257926239,119.700281132831,0.841489640654881,1.00081992598074,80.0655940784592,0.998400959744026
MB_Carberry,6,2780.96265952506,0.692296184173082,0.604263674413698,0.0130456281995465,0.713753473940238,0.0134373132826123,591.653239291295,0.137058584230651,119.625468457123,0.839375397932736,1.00081992598074,74.480657325731,0.998001599360128
MB_Carberry,7,1893.93999594292,0.683388029862398,0.595972738790804,0.0107463150443545,0.716236512981026,0.0159247292994043,591.594073967365,0.148980198348053,119.550702539337,0.83726646724543,1.00081992598074,62.8469035274703,0.997602398720384
MB_Carberry,8,1306.68239145272,0.674346274696009,0.587557118673165,0.00881678892734616,0.71871953650282,0.0184121297698462,591.534914559969,0.161077656273687,119.47598335025,0.835162835246475,1.00081992598074,54.3565539940849,0.997203357760896
MB_Carberry,9,903.358062773454,0.665168933978767,0.579014961998913,0.00719757884810571,0.721202544505717,0.0208995146940351,591.475761068513,0.173353551703724,119.401310860656,0.833064488622919,1.00081992598074,47.8872328201182,0.996804476417791
MB_Carberry,10,530.332799123274,0.646567470985966,0.563101731935244,0.00575997833816827,0.728005550866981,0.0259517634807702,597.390518679198,0.187687390496317,116.41627808914,0.828899166179804,1.00081992598074,38.5646211180342,0.976868386889436
MB_Carberry,11,299.240715644275,0.628044744021942,0.547211895513224,0.00455958191237051,0.734825564744148,0.0310166428894721,603.36442386599,0.202379575258725,113.505871136911,0.824754670348905,1.00081992598074,32.2671905385494,0.957331019151647
MB_Carberry,12,147.062490964824,0.609595654897504,0.531342430705204,0.00355725089682937,0.741662628656009,0.0360941844966958,609.39806810465,0.217439064640193,110.668224358488,0.820630896997161,1.00081992598074,27.7280104797037,0.938184398768614
WI_Spring Brook,1,846.489924227265,1.17308723650619,1.04125143602441,0.0112850033603523,0.561305207646671,0.064271588661833,601.132647783066,0.08,120,0.85,3.44853991563425,53.6557441232525,1
WI_Plover,1,249.578557223182,1.16390953925857,1.02992002630054,0.00930467378019029,0.643363249881908,0.230514879546528,596.238011652799,0.08,120,0.85,12.1610155802522,52.7558811135121,1
ME_Caribou,1,259.421175359562,0.957791212279395,0.799635744401346,0,0.447015834348356,0.007917174177832,571.991052777295,0.08,120,0.85,10.0292110475997,802.336883807976,1
NB_Florenceville,1,295.06185350322,0.975670319250922,0.820320755998975,0,0.356350184956843,0.001,576.334487669971,0.08,120,0.85,8.66776651222559,693.421320978047,1
CO_Bogota,1,670.167846901505,0.788747063956603,0.686382829185258,0.0220083803567719,0.531055900621118,0.08592132505176,589.959681256686,0.08,120,0.85,1.17381318523804,13.6614883968668,1
CO_Bogota,2,539.121412701394,0.771798542848429,0.672291611094458,0.0181269975979045,0.537383540372671,0.0911361283643894,595.859278069253,0.092,117,0.84575,1.17381318523804,12.8797789230719,0.98
CO_Bogota,3,435.739242121945,0.754714450959416,0.658013838729646,0.0148860429942503,0.543726999223603,0.0963639686853004,601.817870849946,0.1043,114.075,0.84152125,1.17381318523804,12.1810382163836,0.9604
CO_Bogota,4,353.404145327951,0.737495905625535,0.643552634094337,0.012179845900199,0.550086316721662,0.101604878607014,607.836049558445,0.1169075,111.223125,0.83731364375,1.17381318523804,11.5527246460094,0.941192
CO_Bogota,5,287.157320587533,0.720143906852904,0.62891093761668,0.00992017132666615,0.556461532513466,0.106858890803531,613.914410054029,0.1298301875,108.442546875,0.83312707553125,1.17381318523804,10.9847030641203,0.92236816
